Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating,Best_Selling_Region,Best_Selling_Region_Sales_Ratio,Platform_Sales_Contribution
Punch King,GBA,2002.0,Fighting,Acclaim Entertainment,0.03,0.01,0.0,0.0,0.05,58.0,10.0,tbd,,Full-Fat,E,North-America,0.6,0.0001636018585171
V-Rally 3,GBA,2002.0,Racing,Atari,0.03,0.01,0.0,0.0,0.05,82.0,7.0,tbd,,Velez & Dubail,E,North-America,0.6,0.0001636018585171
B-Boy,PSP,2006.0,Misc,Sony Computer Entertainment,0.04,0.0,0.0,0.0,0.05,50.0,11.0,7.8,6.0,FreeStyleGames,T,North-America,0.7999999999999999,0.0001725387349459
Kakuto Chojin,XB,2002.0,Fighting,Microsoft Game Studios,0.04,0.01,0.0,0.0,0.05,46.0,26.0,7.2,17.0,DreamFactory,T,North-America,0.7999999999999999,0.0001983418620334
Beyond Oasis,GEN,1993.0,Role-Playing,Sega,0.0,0.0,0.05,0.0,0.05,,,,,,,Japan,1.0,0.0017630465444287
Robotech: Invasion,XB,2004.0,Shooter,Global Star,0.04,0.01,0.0,0.0,0.05,59.0,41.0,tbd,,Vicious Cycle,T,North-America,0.7999999999999999,0.0001983418620334
Rain (2013),PS3,2013.0,Adventure,Sony Computer Entertainment,0.0,0.0,0.05,0.0,0.05,,,,,,,Japan,1.0,5.369704129302476e-05
Wii de Asobu Chibi-Robo!,Wii,2009.0,Adventure,Nintendo,0.0,0.0,0.05,0.0,0.05,,,,,,,Japan,1.0,5.607015497790836e-05
Need for Speed Underground,PC,2003.0,Racing,Electronic Arts,0.0,0.04,0.0,0.01,0.05,82.0,24.0,8.3,307.0,Black Box,E,Europe,0.7999999999999999,0.0001951524140353
Jewel Quest Mysteries,DS,2009.0,Puzzle,Astragon,0.03,0.01,0.0,0.0,0.05,,,tbd,,Activision,E,North-America,0.6,6.220994612618666e-05
Tokyo Ghoul: Jail,PSV,2015.0,Racing,Namco Bandai Games,0.0,0.0,0.05,0.0,0.05,,,,,,,Japan,1.0,0.0009290226681531
To Heart 2 DX Plus,PS3,2011.0,Adventure,Aqua Plus,0.0,0.0,0.05,0.0,0.05,,,,,,,Japan,1.0,5.369704129302476e-05
Romance of the Three Kingdoms VI: Awakening of the Dragon,PS,1998.0,Strategy,Tecmo Koei,0.03,0.02,0.0,0.0,0.05,,,,,,,North-America,0.6,6.873702588636395e-05
Star Driver: Kagayaki no Takuto - Ginga Bishounen Densetsu,PSP,2011.0,Adventure,Namco Bandai Games,0.0,0.0,0.05,0.0,0.05,,,,,,,Japan,1.0,0.0001725387349459
Frogger: Ancient Shadow,GC,2005.0,Platform,Konami Digital Entertainment,0.04,0.01,0.0,0.0,0.05,54.0,9.0,tbd,,Hudson Soft,E,North-America,0.7999999999999999,0.0002536268641574
Naruto: Uzumaki Chronicles 2 (JP sales),PS2,2006.0,Action,Namco Bandai Games,0.0,0.0,0.05,0.0,0.05,,,,,,,Japan,1.0,4.053637734502943e-05
Moon,DS,2009.0,Adventure,Mastiff,0.04,0.0,0.0,0.0,0.05,71.0,45.0,7.4,21.0,Renegade Kid,T,North-America,0.7999999999999999,6.220994612618666e-05
Snoopy vs the Red Baron,PSP,2006.0,Adventure,Namco Bandai Games,0.04,0.0,0.0,0.0,0.05,76.0,7.0,7.8,4.0,Smart Bomb Interactive,E10+,North-America,0.7999999999999999,0.0001725387349459
Pet Vet: Down Under,DS,2009.0,Simulation,Deep Silver,0.04,0.0,0.0,0.0,0.05,,,,,Braingame,E,North-America,0.7999999999999999,6.220994612618666e-05
Virtua Tennis 3,PSP,2007.0,Sports,Sega,0.02,0.02,0.0,0.01,0.05,79.0,17.0,7.7,13.0,Sumo Digital,E,North-America,0.3999999999999999,0.0001725387349459
Raze's Hell,XB,2005.0,Shooter,Majesco Entertainment,0.04,0.01,0.0,0.0,0.05,71.0,37.0,8.1,8.0,Artech Studios,M,North-America,0.7999999999999999,0.0001983418620334
Far Cry,PC,2004.0,Shooter,Ubisoft,0.0,0.04,0.0,0.01,0.05,89.0,72.0,8.1,724.0,Crytek,M,Europe,0.7999999999999999,0.0001951524140353
Gem Smashers,Wii,2011.0,Platform,Crave Entertainment,0.04,0.0,0.0,0.0,0.05,,,tbd,,Frame Studios Interactive,E,North-America,0.7999999999999999,5.607015497790836e-05
Shin Megami Tensei NINE,XB,2002.0,Role-Playing,Atlus,0.0,0.0,0.05,0.0,0.05,,,,,,,Japan,1.0,0.0001983418620334
Magic Carpet,PS,1995.0,Shooter,Electronic Arts,0.03,0.02,0.0,0.0,0.05,,,,,,,North-America,0.6,6.873702588636395e-05
Adventure Time: Explore the Dungeon Because I Don't Know!,PS3,2013.0,Action,D3Publisher,0.02,0.01,0.0,0.01,0.05,,,,,,,North-America,0.3999999999999999,5.369704129302476e-05
Hoshigami: Ruining Blue Earth,PS,2001.0,Role-Playing,Max Five,0.03,0.02,0.0,0.0,0.05,62.0,9.0,8.7,26.0,Max Five,E,North-America,0.6,6.873702588636395e-05
GunPey DS,DS,2006.0,Puzzle,Atari,0.04,0.0,0.0,0.0,0.05,70.0,24.0,tbd,,Q Entertainment,E,North-America,0.7999999999999999,6.220994612618666e-05
Cabela's African Safari,PSP,2006.0,Sports,Activision Value,0.04,0.0,0.0,0.0,0.05,,,tbd,,FUN Labs,T,North-America,0.7999999999999999,0.0001725387349459
Test Drive: Ferrari Legends,X360,2012.0,Racing,Atari,0.04,0.0,0.0,0.0,0.05,,,,,,,North-America,0.7999999999999999,5.200803003983816e-05
Sushi Go-Round,Wii,2010.0,Simulation,Asylum Entertainment,0.04,0.0,0.0,0.0,0.05,,,tbd,,SouthPeak Games,E,North-America,0.7999999999999999,5.607015497790836e-05
NightCaster II: Equinox,XB,2002.0,Action,Jaleco,0.03,0.01,0.0,0.0,0.05,46.0,12.0,7,4.0,Jaleco Entertainment,T,North-America,0.6,0.0001983418620334
Shin Hayarigami,PSV,2014.0,Adventure,Nippon Ichi Software,0.0,0.0,0.05,0.0,0.05,,,,,,,Japan,1.0,0.0009290226681531
Chocobo to Mahou no Ehon: Majo to Shoujo to 5-Jin no Yuusha,DS,2008.0,Role-Playing,Square Enix,0.0,0.0,0.05,0.0,0.05,,,,,,,Japan,1.0,6.220994612618666e-05
Arslan: The Warriors of Legend,PS3,2015.0,Action,Tecmo Koei,0.0,0.0,0.05,0.0,0.05,,,tbd,,Omega Force,T,Japan,1.0,5.369704129302476e-05
SD Gundam G Generation World,Wii,2011.0,Strategy,Namco Bandai Games,0.0,0.0,0.05,0.0,0.05,,,,,,,Japan,1.0,5.607015497790836e-05
Ship Simulator Extremes,PC,2010.0,Simulation,Paradox Interactive,0.0,0.04,0.0,0.01,0.05,49.0,5.0,6.2,27.0,VSTEP,E,Europe,0.7999999999999999,0.0001951524140353
Winter Sports 2011,PS3,2011.0,Sports,DTP Entertainment,0.0,0.04,0.0,0.01,0.05,,,,,DTP Entertainment,,Europe,0.7999999999999999,5.369704129302476e-05
Time Crisis: Project Titan,PS,2001.0,Shooter,Namco Bandai Games,0.03,0.02,0.0,0.0,0.05,71.0,13.0,6.7,6.0,Flying Tiger Development,T,North-America,0.6,6.873702588636395e-05
Ore-Sama Kingdom: Koi no Manga mo Debut o Mokushise! Doki Doki Love Lesson,DS,2011.0,Action,Namco Bandai Games,0.0,0.0,0.05,0.0,0.05,,,,,,,Japan,1.0,6.220994612618666e-05
Crusader: No Remorse,PS,1996.0,Adventure,Electronic Arts,0.03,0.02,0.0,0.0,0.05,,,,,,,North-America,0.6,6.873702588636395e-05
Billy the Wizard: Rocket Broomstick Racing,Wii,2007.0,Racing,Metro 3D,0.04,0.0,0.0,0.0,0.05,,,0.3,4.0,Data Design Interactive,E,North-America,0.7999999999999999,5.607015497790836e-05
Ys: The Ark of Napishtim,PSP,2006.0,Role-Playing,Konami Digital Entertainment,0.04,0.0,0.0,0.0,0.05,64.0,29.0,7.3,13.0,Konami Software Shanghai,E10+,North-America,0.7999999999999999,0.0001725387349459
Black & Bruised,GC,2003.0,Fighting,Vivendi Games,0.04,0.01,0.0,0.0,0.05,,,,,,,North-America,0.7999999999999999,0.0002536268641574
Winter Sports 3: The Great Tournament,Wii,2010.0,Sports,Tradewest,0.02,0.02,0.0,0.0,0.05,,,,,,,North-America,0.3999999999999999,5.607015497790836e-05
Pro Evolution Soccer 2017,XOne,2016.0,Sports,Konami Digital Entertainment,0.01,0.03,0.0,0.0,0.05,87.0,12.0,6.1,84.0,Konami,E,Europe,0.6,0.0003135975915704
FIFA Soccer 10,PC,2009.0,Sports,Electronic Arts,0.0,0.04,0.0,0.01,0.05,72.0,14.0,3.8,59.0,EA Sports,E,Europe,0.7999999999999999,0.0001951524140353
Jewel Quest 5: The Sleepless Star,PC,2011.0,Action,Astragon,0.02,0.02,0.0,0.01,0.05,,,,,,,North-America,0.3999999999999999,0.0001951524140353
World Series of Poker: Tournament of Champions 2007 Edition,Wii,2006.0,Misc,Activision,0.04,0.0,0.0,0.0,0.05,,,,,,,North-America,0.7999999999999999,5.607015497790836e-05
Tom Clancy's Rainbow Six: Lockdown,GC,2005.0,Shooter,Ubisoft,0.04,0.01,0.0,0.0,0.05,72.0,8.0,7.8,5.0,"Red Storm Entertainment, Ubisoft Montreal",M,North-America,0.7999999999999999,0.0002536268641574
Yoru no Nai Kuni,PS3,2015.0,Role-Playing,Tecmo Koei,0.0,0.0,0.05,0.0,0.05,,,,,,,Japan,1.0,5.369704129302476e-05
Full Spectrum Warrior: Ten Hammers,XB,2006.0,Strategy,THQ,0.03,0.01,0.0,0.0,0.05,69.0,27.0,tbd,,Pandemic Studios,M,North-America,0.6,0.0001983418620334
Puyo Puyo Tetris,PSV,2014.0,Puzzle,Sega,0.0,0.0,0.05,0.0,0.05,,,,,,,Japan,1.0,0.0009290226681531
The Sims,PC,2000.0,Simulation,Electronic Arts,0.01,0.03,0.0,0.01,0.05,92.0,38.0,7.9,451.0,Maxis,T,Europe,0.6,0.0001951524140353
Turok: Dinosaur Hunter,N64,1997.0,Shooter,Acclaim Entertainment,0.0,0.0,0.05,0.0,0.05,,,,,,,Japan,1.0,0.0002291370697951
MiniCopter: Adventure Flight,Wii,2007.0,Simulation,505 Games,0.04,0.0,0.0,0.0,0.05,,,tbd,,Sonic Powered,E,North-America,0.7999999999999999,5.607015497790836e-05
FIFA Manager 12,PC,2011.0,Sports,Electronic Arts,0.0,0.03,0.0,0.01,0.05,72.0,11.0,3.9,24.0,Bright Future GmbH,E,Europe,0.6,0.0001951524140353
Balloon Pop,Wii,2007.0,Puzzle,505 Games,0.04,0.0,0.0,0.0,0.05,,,tbd,,UFO Interactive,E,North-America,0.7999999999999999,5.607015497790836e-05
Gitaroo Man,PS2,2001.0,Misc,THQ,0.02,0.02,0.0,0.01,0.05,82.0,21.0,8.7,25.0,Koei/Inis,E,North-America,0.3999999999999999,4.053637734502943e-05
Taiko no Tatsujin Portable 2,PSP,2006.0,Misc,Namco Bandai Games,0.0,0.0,0.05,0.0,0.05,,,,,,,Japan,1.0,0.0001725387349459
Super Bubble Pop,GC,2003.0,Puzzle,Jaleco,0.04,0.01,0.0,0.0,0.05,54.0,12.0,tbd,,Runecraft,E,North-America,0.7999999999999999,0.0002536268641574
Apassionata: Die Galanacht der Pferde,DS,2009.0,Simulation,RTL,0.0,0.04,0.0,0.01,0.05,,,,,,,Europe,0.7999999999999999,6.220994612618666e-05
Battleship / Connect Four / Sorry! / Trouble,DS,2006.0,Puzzle,"Destination Software, Inc",0.04,0.0,0.0,0.0,0.05,,,,,,,North-America,0.7999999999999999,6.220994612618666e-05
Time Travelers,PSV,2012.0,Adventure,Level 5,0.0,0.0,0.05,0.0,0.05,,,,,,,Japan,1.0,0.0009290226681531
Amnesia Later,PSP,2012.0,Misc,Idea Factory,0.0,0.0,0.05,0.0,0.05,,,,,,,Japan,1.0,0.0001725387349459
World Championship Poker: Featuring Howard Lederer - All In,X360,2006.0,Misc,Oxygen Interactive,0.04,0.0,0.0,0.0,0.05,,,,,,,North-America,0.7999999999999999,5.200803003983816e-05
SpongeBob SquarePants: Plankton's Robotic Revenge,X360,2013.0,Shooter,Activision,0.04,0.0,0.0,0.0,0.05,,,6.1,13.0,Behaviour Interactive,E10+,North-America,0.7999999999999999,5.200803003983816e-05
Crazy Chicken: Atlantis Quest,DS,2007.0,Platform,Phenomedia,0.04,0.0,0.0,0.0,0.05,,,,,,,North-America,0.7999999999999999,6.220994612618666e-05
Shin Kamaitachi no Yoru: 11 Hitome no Suspect,PSV,2011.0,Adventure,ChunSoft,0.0,0.0,0.05,0.0,0.05,,,,,,,Japan,1.0,0.0009290226681531
Intellivision Lives!,XB,2004.0,Misc,Crave Entertainment,0.03,0.01,0.0,0.0,0.05,,,,,,,North-America,0.6,0.0001983418620334
Test Drive Le Mans,PS,1999.0,Racing,Infogrames,0.03,0.02,0.0,0.0,0.05,,,,,,,North-America,0.6,6.873702588636395e-05
Counter Force,Wii,2007.0,Shooter,505 Games,0.04,0.0,0.0,0.0,0.05,,,tbd,,Hyper-Devbox,E10+,North-America,0.7999999999999999,5.607015497790836e-05
Centipede: Infestation,3DS,2011.0,Shooter,Atari,0.04,0.0,0.0,0.0,0.05,,,tbd,,WayForward,E10+,North-America,0.7999999999999999,0.000193858560794
Cabela's Trophy Bucks,X360,2007.0,Sports,Activision Value,0.04,0.0,0.0,0.0,0.05,39.0,4.0,3,4.0,FUN Labs,T,North-America,0.7999999999999999,5.200803003983816e-05
XCOM 2,XOne,2016.0,Strategy,Take-Two Interactive,0.02,0.02,0.0,0.0,0.05,87.0,17.0,8.1,40.0,Firaxis Games,T,North-America,0.3999999999999999,0.0003135975915704
Yaiba: Ninja Gaiden Z,X360,2014.0,Action,Tecmo Koei,0.03,0.01,0.0,0.0,0.05,50.0,20.0,5.3,43.0,"Spark Unlimited, comcept",M,North-America,0.6,5.200803003983816e-05
Hero Bank 2,3DS,2014.0,Role-Playing,Sega,0.0,0.0,0.05,0.0,0.05,,,,,,,Japan,1.0,0.000193858560794
Rock of the Dead,X360,2010.0,Shooter,Conspiracy Entertainment,0.04,0.0,0.0,0.0,0.05,48.0,7.0,4.8,4.0,Epicenter Studios,T,North-America,0.7999999999999999,5.200803003983816e-05
Monster Jam: Maximum Destruction,GC,2002.0,Racing,Ubisoft,0.04,0.01,0.0,0.0,0.05,,,,,,,North-America,0.7999999999999999,0.0002536268641574
Big Air Freestyle,GC,2002.0,Racing,Atari,0.04,0.01,0.0,0.0,0.05,56.0,12.0,tbd,,Paradigm Entertainment,T,North-America,0.7999999999999999,0.0002536268641574
To Love-Ru Trouble Darkness: Battle Ecstasy,PSV,2014.0,Action,FuRyu,0.0,0.0,0.05,0.0,0.05,,,,,,,Japan,1.0,0.0009290226681531
The Lost Treasures of Alexandria,DS,2011.0,Puzzle,Unknown,0.0,0.04,0.0,0.01,0.05,,,,,,,Europe,0.7999999999999999,6.220994612618666e-05
Rimo-Cocoron,PS2,2001.0,Action,Sony Computer Entertainment,0.0,0.0,0.05,0.0,0.05,,,,,,,Japan,1.0,4.053637734502943e-05
Mike Tyson Heavyweight Boxing,XB,2002.0,Sports,Codemasters,0.03,0.01,0.0,0.0,0.05,37.0,13.0,tbd,,Atomic Planet Entertainment,T,North-America,0.6,0.0001983418620334
Code Lyoko,DS,2007.0,Action,Game Factory,0.03,0.01,0.0,0.0,0.05,63.0,11.0,6.8,13.0,DC Studios,E10+,North-America,0.6,6.220994612618666e-05
The Berenstain Bears and the Spooky Old Tree,GBA,2005.0,Platform,Namco Bandai Games,0.03,0.01,0.0,0.0,0.05,,,,,,,North-America,0.6,0.0001636018585171
12-Sai. Koisuru Diary,3DS,2016.0,Adventure,Happinet,0.0,0.0,0.05,0.0,0.05,,,,,,,Japan,1.0,0.000193858560794
Pool Party,Wii,2007.0,Sports,SouthPeak Games,0.04,0.0,0.0,0.0,0.05,32.0,13.0,0.7,6.0,SouthPeak Games,E,North-America,0.7999999999999999,5.607015497790836e-05
Rapala Fishing Frenzy 2009,X360,2008.0,Sports,Activision,0.04,0.0,0.0,0.0,0.05,41.0,5.0,7.2,6.0,FUN Labs,E,North-America,0.7999999999999999,5.200803003983816e-05
Hakuouki: Bakumatsu Musou Roku,PSP,2012.0,Action,Idea Factory,0.0,0.0,0.05,0.0,0.05,,,,,,,Japan,1.0,0.0001725387349459
Hiiro no Kakera DS,DS,2008.0,Adventure,Idea Factory,0.0,0.0,0.05,0.0,0.05,,,,,,,Japan,1.0,6.220994612618666e-05
Company of Heroes,PC,2006.0,Strategy,THQ,0.0,0.04,0.0,0.01,0.05,93.0,55.0,8.8,1128.0,Relic,M,Europe,0.7999999999999999,0.0001951524140353
Arcana Famiglia: La storia della Aracana Famiglia,PSP,2011.0,Adventure,Comfort,0.0,0.0,0.05,0.0,0.05,,,,,,,Japan,1.0,0.0001725387349459
Wonder World Amusement Park,Wii,2008.0,Misc,Majesco Entertainment,0.04,0.0,0.0,0.0,0.05,37.0,9.0,4.5,4.0,Coyote Console,E,North-America,0.7999999999999999,5.607015497790836e-05
Jonah Lomu Rugby Challenge,PC,2011.0,Sports,Home Entertainment Suppliers,0.0,0.04,0.0,0.01,0.05,,,,,,,Europe,0.7999999999999999,0.0001951524140353
Atelier Ayesha: The Alchemist of Dusk,PSV,2014.0,Role-Playing,Tecmo Koei,0.0,0.0,0.05,0.0,0.05,,,,,,,Japan,1.0,0.0009290226681531
The Misadventures of Tron Bonne,PS,1999.0,Adventure,Eidos Interactive,0.03,0.02,0.0,0.0,0.05,,,,,,,North-America,0.6,6.873702588636395e-05
Just Dance 2017,PS3,2016.0,Misc,Ubisoft,0.01,0.03,0.0,0.01,0.05,,,tbd,,Ubisoft Paris,E10+,Europe,0.6,5.369704129302476e-05
Ride 2,PS4,2016.0,Racing,Milestone S.r.l,0.0,0.04,0.0,0.01,0.05,71.0,19.0,8,12.0,Milestone S.r.l,E,Europe,0.7999999999999999,0.0001591191165706
Wing Island,Wii,2006.0,Simulation,Konami Digital Entertainment,0.03,0.01,0.01,0.0,0.05,47.0,32.0,4.9,8.0,CAProduction,E,North-America,0.6,5.607015497790836e-05
Silent Hunter: Wolves of the Pacific,PC,2007.0,Simulation,Ubisoft,0.0,0.04,0.0,0.01,0.05,79.0,22.0,6.9,40.0,Ubisoft Romania,T,Europe,0.7999999999999999,0.0001951524140353
Brave Story: New Traveller (jp sales),PSP,2006.0,Role-Playing,Sony Computer Entertainment,0.0,0.0,0.05,0.0,0.05,,,,,,,Japan,1.0,0.0001725387349459
Black Jack vs. Matsudajun,PS,2000.0,Misc,Pony Canyon,0.03,0.02,0.0,0.0,0.05,,,,,,,North-America,0.6,6.873702588636395e-05
Clever Kids: Creepy Crawlies,DS,2009.0,Action,Midas Interactive Entertainment,0.0,0.04,0.0,0.0,0.05,,,,,,,Europe,0.7999999999999999,6.220994612618666e-05
Wrath Unleashed,XB,2004.0,Strategy,LucasArts,0.03,0.01,0.0,0.0,0.05,69.0,32.0,7,4.0,Double Helix Games,T,North-America,0.6,0.0001983418620334
March of the Penguins,DS,2006.0,Adventure,Zoo Digital Publishing,0.04,0.0,0.0,0.0,0.05,34.0,8.0,1.7,6.0,SkyRiver Studios,E,North-America,0.7999999999999999,6.220994612618666e-05
Professor Heinz Wolff's Gravity,DS,2008.0,Puzzle,Deep Silver,0.04,0.0,0.0,0.0,0.05,53.0,9.0,tbd,,Deep Silver,E,North-America,0.7999999999999999,6.220994612618666e-05
Garou Densetsu 3: Road to the Final Victory,SAT,1996.0,Fighting,SNK,0.0,0.0,0.05,0.0,0.05,,,,,,,Japan,1.0,0.0014885382554331
Lips: Deutsche Partyknaller,X360,2009.0,Misc,Microsoft Game Studios,0.0,0.04,0.0,0.01,0.05,,,,,,,Europe,0.7999999999999999,5.200803003983816e-05
Boing! Docomodake DS,DS,2007.0,Puzzle,Ignition Entertainment,0.04,0.0,0.0,0.0,0.05,,,,,,,North-America,0.7999999999999999,6.220994612618666e-05
Bleach: Soul Carnival,PSP,2008.0,Fighting,Sony Computer Entertainment,0.0,0.0,0.05,0.0,0.05,,,,,,,Japan,1.0,0.0001725387349459
Double Dragon Advance,GBA,2003.0,Action,Atlus,0.03,0.01,0.0,0.0,0.05,75.0,21.0,8.4,5.0,Million,T,North-America,0.6,0.0001636018585171
Toukiden Kiwami,PSP,2014.0,Action,Tecmo Koei,0.0,0.0,0.05,0.0,0.05,,,,,,,Japan,1.0,0.0001725387349459
Gummy Bears Mini Golf,DS,2010.0,Sports,Storm City Games,0.04,0.0,0.0,0.0,0.05,,,,,,,North-America,0.7999999999999999,6.220994612618666e-05
Resident Evil Director's Cut,PS3,2006.0,Action,Capcom,0.0,0.0,0.05,0.0,0.05,,,,,,,Japan,1.0,5.369704129302476e-05
Color Cross,DS,2008.0,Misc,Rising Star Games,0.04,0.0,0.0,0.0,0.05,72.0,6.0,tbd,,Rising Star Games,E,North-America,0.7999999999999999,6.220994612618666e-05
Sesame Street: Elmo's A-to-Zoo Adventure,PC,2010.0,Misc,Warner Bros. Interactive Entertainment,0.04,0.0,0.0,0.0,0.05,,,tbd,,Black Lantern Studios,EC,North-America,0.7999999999999999,0.0001951524140353
The Bible Game,XB,2005.0,Misc,Crave Entertainment,0.03,0.01,0.0,0.0,0.05,60.0,6.0,2.7,13.0,Crave,E,North-America,0.6,0.0001983418620334
Bubble Bobble Revolution,DS,2005.0,Puzzle,Atari,0.04,0.0,0.0,0.0,0.05,38.0,19.0,6.2,6.0,Taito Corporation,E,North-America,0.7999999999999999,6.220994612618666e-05
Inspector Gadget: Gadget's Crazy Maze,PS,2001.0,Puzzle,Ubisoft,0.03,0.02,0.0,0.0,0.05,,,,,,,North-America,0.6,6.873702588636395e-05
World Fantasista,PS2,2002.0,Sports,SquareSoft,0.0,0.0,0.05,0.0,0.05,,,,,,,Japan,1.0,4.053637734502943e-05
Yager,XB,2003.0,Shooter,THQ,0.03,0.01,0.0,0.0,0.05,70.0,19.0,9.3,9.0,Yager,T,North-America,0.6,0.0001983418620334
River City Soccer Hooligans,DS,2010.0,Sports,Arc System Works,0.04,0.0,0.01,0.0,0.05,,,tbd,,Avit-Niigata,T,North-America,0.7999999999999999,6.220994612618666e-05
Tabi no Yubisashi Kaiwachou DS: DS Series 1 Thai,DS,2006.0,Misc,Nintendo,0.0,0.0,0.05,0.0,0.05,,,,,,,Japan,1.0,6.220994612618666e-05
Cocoto Kart Racer,DS,2004.0,Racing,Big Ben Interactive,0.04,0.0,0.0,0.0,0.05,,,tbd,,Neko Entertainment,E,North-America,0.7999999999999999,6.220994612618666e-05
Root Letter,PSV,2016.0,Adventure,PQube,0.0,0.03,0.01,0.01,0.05,78.0,6.0,7.8,6.0,Kadokawa,M,Europe,0.6,0.0009290226681531
Futurama,XB,2003.0,Platform,SCi,0.03,0.01,0.0,0.0,0.05,58.0,21.0,6.9,14.0,UDS,T,North-America,0.6,0.0001983418620334
Supreme Commander,PC,2007.0,Strategy,THQ,0.0,0.04,0.0,0.01,0.05,86.0,44.0,8.3,263.0,Gas Powered Games,E10+,Europe,0.7999999999999999,0.0001951524140353
Pool Hall Pro,Wii,2009.0,Sports,Playlogic Game Factory,0.04,0.0,0.0,0.0,0.05,62.0,5.0,5.3,4.0,Icon Games,E,North-America,0.7999999999999999,5.607015497790836e-05
Wolfenstein,PC,2009.0,Shooter,Activision,0.01,0.03,0.0,0.01,0.05,74.0,41.0,7.3,261.0,"id Software, Raven Software",M,Europe,0.6,0.0001951524140353
Cesar Millan's Dog Whisperer,DS,2008.0,Simulation,Ubisoft,0.04,0.0,0.0,0.0,0.05,,,8.6,9.0,Ubisoft,E,North-America,0.7999999999999999,6.220994612618666e-05
Nazo Waku Yakata: Oto no Ma ni Ma ni,3DS,2011.0,Misc,Capcom,0.0,0.0,0.05,0.0,0.05,,,,,,,Japan,1.0,0.000193858560794
Choro Q 64 2: Hacha Mecha Grand Prix Race,N64,1999.0,Racing,Takara,0.0,0.0,0.05,0.0,0.05,,,,,,,Japan,1.0,0.0002291370697951
Microsoft Train Simulator,PC,2001.0,Simulation,Microsoft Game Studios,0.0,0.04,0.0,0.01,0.05,84.0,16.0,8.4,21.0,Kuju Entertainment,E,Europe,0.7999999999999999,0.0001951524140353
Activision Anthology,GBA,2003.0,Misc,Activision,0.03,0.01,0.0,0.0,0.05,79.0,13.0,tbd,,Aspyr,E,North-America,0.6,0.0001636018585171
Mahjong 3D: Warriors of the Emperor,3DS,2011.0,Misc,DTP Entertainment,0.0,0.04,0.0,0.0,0.05,,,tbd,,Engine Software,E,Europe,0.7999999999999999,0.000193858560794
Wayne Gretzky's 3D Hockey '98,PS,1997.0,Sports,GT Interactive,0.03,0.02,0.0,0.0,0.05,,,,,,,North-America,0.6,6.873702588636395e-05
Hakuouki SSL: Sweet School Life,PSV,2014.0,Adventure,Idea Factory,0.0,0.0,0.05,0.0,0.05,,,,,,,Japan,1.0,0.0009290226681531
Resident Evil 6,XOne,2016.0,Shooter,Capcom,0.04,0.0,0.0,0.0,0.05,63.0,12.0,6.3,34.0,Capcom,M,North-America,0.7999999999999999,0.0003135975915704
Max & the Magic Marker,DS,2011.0,Platform,Unknown,0.0,0.04,0.0,0.0,0.05,,,,,,,Europe,0.7999999999999999,6.220994612618666e-05
Trigger Man,XB,2004.0,Shooter,Crave Entertainment,0.03,0.01,0.0,0.0,0.05,31.0,5.0,tbd,,Point of View,T,North-America,0.6,0.0001983418620334
Assassin's Creed: Altair's Chronicles,DS,2008.0,Platform,Ubisoft,0.03,0.01,0.0,0.0,0.05,58.0,30.0,6.3,30.0,Gameloft,T,North-America,0.6,6.220994612618666e-05
Kimi ni Todoke: Tsutaeru Kimochi,DS,2011.0,Adventure,Banpresto,0.0,0.0,0.05,0.0,0.05,,,,,,,Japan,1.0,6.220994612618666e-05
Nora to Koku no Koubou: Kiri no Mori no Majo,DS,2011.0,Role-Playing,Atlus,0.0,0.0,0.05,0.0,0.05,,,,,,,Japan,1.0,6.220994612618666e-05
Bad Boys: Miami Takedown,GC,2004.0,Shooter,Empire Interactive,0.03,0.01,0.0,0.0,0.05,35.0,11.0,2,9.0,Blitz Games,M,North-America,0.6,0.0002536268641574
Hitman (2016),PS4,2016.0,Action,Square Enix,0.0,0.04,0.0,0.01,0.05,,,,,,,Europe,0.7999999999999999,0.0001591191165706
Short Track Racing: Trading Paint,PS2,2009.0,Racing,THQ,0.02,0.02,0.0,0.01,0.05,,,tbd,,THQ,E,North-America,0.3999999999999999,4.053637734502943e-05
Atelier Escha & Logy: Alchemists of the Dusk Sky,PSV,2015.0,Role-Playing,Tecmo Koei,0.0,0.0,0.05,0.0,0.05,,,,,,,Japan,1.0,0.0009290226681531
Fantastic Four: Rise of the Silver Surfer,Wii,2007.0,Action,Take-Two Interactive,0.04,0.01,0.0,0.0,0.05,39.0,16.0,5.9,15.0,7 Studios,T,North-America,0.7999999999999999,5.607015497790836e-05
Galaxy Racers,DS,2010.0,Racing,Ubisoft,0.04,0.0,0.0,0.0,0.05,,,tbd,,KUNST-STOFF,E,North-America,0.7999999999999999,6.220994612618666e-05
Game no Kanzume Vol 1,SCD,1994.0,Misc,Sega,0.0,0.0,0.04,0.0,0.05,,,,,,,Japan,0.7999999999999999,0.0267379679144385
Rat Attack!,PS,1999.0,Puzzle,Mindscape,0.03,0.02,0.0,0.0,0.04,,,,,,,North-America,0.75,5.498962070909116e-05
Black Mirror 2,PC,2009.0,Adventure,DTP Entertainment,0.0,0.04,0.0,0.01,0.04,,,,,,,Europe,1.0,0.0001561219312282
